anime_id,name,rating,genres,users_watched,users_rated,url
2459,Maison Ikkoku: Bangai-hen - Ikkokujima Nanpa Shimatsuki,6.9,"Comedy,Drama,Romance,Adult Cast,Seinen",4948,2055,https://myanimelist.net/anime/2459/Maison_Ikkoku__Bangai-hen_-_Ikkokujima_Nanpa_Shimatsuki
673,Mai-HiME Specials,6.9,Comedy,11541,5523,https://myanimelist.net/anime/673/Mai-HiME_Specials
3505,Yuusha Shirei Dagwon,6.91,"Action,Adventure,Martial Arts,Mecha,School,Super Power",2023,482,https://myanimelist.net/anime/3505/Yuusha_Shirei_Dagwon
41174,Watashi no Tenshi,6.91,"Idols (Female),Music",713,384,https://myanimelist.net/anime/41174/Watashi_no_Tenshi
3737,Usavich,6.91,"Adventure,Comedy",6537,3790,https://myanimelist.net/anime/3737/Usavich
37722,Uchi no Maid ga Uzasugiru!,6.91,"Comedy,Girls Love,Slice of Life",109004,46748,https://myanimelist.net/anime/37722/Uchi_no_Maid_ga_Uzasugiru
10249,Toaru Majutsu no Index-tan II,6.91,"Comedy,Parody",36784,15254,https://myanimelist.net/anime/10249/Toaru_Majutsu_no_Index-tan_II
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,6.91,"Idols (Female),Music",4134,1490,https://myanimelist.net/anime/21409/The_iDOLMSTER_Cinderella_Girls_2nd_Anniversary_PV
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,6.91,"Mecha,Music",21860,9820,https://myanimelist.net/anime/8348/Tengen_Toppa_Gurren_Lagann__Parallel_Works_2
3419,Sumomomo Momomo: Chijou Saikyou no Yome Specials,6.91,"Comedy,Romance,Ecchi,Martial Arts",11884,5522,https://myanimelist.net/anime/3419/Sumomomo_Momomo__Chijou_Saikyou_no_Yome_Specials
35585,Stella-Rium,6.91,Music,1052,527,https://myanimelist.net/anime/35585/Stella-Rium
8250,Soukou Kihei Votoms: Koei Futatabi,6.91,"Action,Drama,Sci-Fi,Mecha,Military",2893,1208,https://myanimelist.net/anime/8250/Soukou_Kihei_Votoms__Koei_Futatabi
789,Shinigami no Ballad.,6.91,"Drama,Fantasy,Supernatural,Psychological",44385,18627,https://myanimelist.net/anime/789/Shinigami_no_Ballad
4214,Rosario to Vampire Capu2,6.91,"Comedy,Fantasy,Romance,Ecchi,Harem,School,Vampire",390786,242132,https://myanimelist.net/anime/4214/Rosario_to_Vampire_Capu2
1710,Rockman.EXE,6.91,"Action,Adventure,Comedy,Sci-Fi,Mecha,Video Game,Shounen",35846,18389,https://myanimelist.net/anime/1710/RockmanEXE
34754,Rilu Rilu Fairilu: Yousei no Door,6.91,"Fantasy,Slice of Life",2387,405,https://myanimelist.net/anime/34754/Rilu_Rilu_Fairilu__Yousei_no_Door
31559,Prince of Stride: Alternative,6.91,"Sports,School",165226,76242,https://myanimelist.net/anime/31559/Prince_of_Stride__Alternative
27539,Pikmin Short Movies,6.91,"Fantasy,Kids",1542,826,https://myanimelist.net/anime/27539/Pikmin_Short_Movies
36683,Overlord Movie: Manner Movie,6.91,Comedy,19718,5515,https://myanimelist.net/anime/36683/Overlord_Movie__Manner_Movie
2144,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panikku Dattebayo!,6.91,"Action,Adventure,Fantasy,Shounen",190086,112546,https://myanimelist.net/anime/2144/Naruto_Movie_3__Dai_Koufun_Mikazuki_Jima_no_Animaru_Panikku_Dattebayo
34533,Nanbaka: Shusseki Bangou no Tsuita Baka-tachi!,6.91,"Action,Comedy,School",29089,11662,https://myanimelist.net/anime/34533/Nanbaka__Shusseki_Bangou_no_Tsuita_Baka-tachi
6946,Mudazumo Naki Kaikaku: The Legend of Koizumi,6.91,"Comedy,Parody,Strategy Game,Seinen",12649,6003,https://myanimelist.net/anime/6946/Mudazumo_Naki_Kaikaku__The_Legend_of_Koizumi
2751,Miyori no Mori,6.91,"Drama,Fantasy,Slice of Life",11958,3970,https://myanimelist.net/anime/2751/Miyori_no_Mori
8410,Metal Fight Beyblade: Baku,6.91,"Adventure,Comedy,Sports,Kids",45512,29741,https://myanimelist.net/anime/8410/Metal_Fight_Beyblade__Baku
3162,Makiba no Shoujo Katri,6.91,"Adventure,Drama,Slice of Life,Historical",3385,1047,https://myanimelist.net/anime/3162/Makiba_no_Shoujo_Katri
2038,Mahou no Star Magical Emi,6.91,"Comedy,Slice of Life,Mahou Shoujo,Performing Arts,Shoujo",4384,1228,https://myanimelist.net/anime/2038/Mahou_no_Star_Magical_Emi
4078,Kyou no 5 no 2 Kagai Jugyou: Mizukake,6.91,"Comedy,Ecchi,School,Seinen",6279,2895,https://myanimelist.net/anime/4078/Kyou_no_5_no_2_Kagai_Jugyou__Mizukake
39017,Kyokou Suiri,6.91,"Mystery,Romance,Supernatural,Mythology,Shounen",378812,169912,https://myanimelist.net/anime/39017/Kyokou_Suiri
38426,Koutetsujou no Kabaneri: Ran - Hajimaru Michiato,6.91,Action,7642,2376,https://myanimelist.net/anime/38426/Koutetsujou_no_Kabaneri__Ran_-_Hajimaru_Michiato
8876,Koe de Oshigoto! The Animation,6.91,"Comedy,Ecchi,Otaku Culture,Showbiz,Seinen",86306,41735,https://myanimelist.net/anime/8876/Koe_de_Oshigoto_The_Animation
1707,Kinnikuman II Sei,6.91,"Action,Comedy,Sci-Fi,Sports,Combat Sports,Martial Arts,Shounen",15432,8168,https://myanimelist.net/anime/1707/Kinnikuman_II_Sei
3318,Kimi ga Nozomu Eien: Next Season,6.91,"Drama,Romance,Love Polygon",27800,14424,https://myanimelist.net/anime/3318/Kimi_ga_Nozomu_Eien__Next_Season
6566,It's a Rumic World: 50th Anniversary Weekly★Shonen Sunday,6.89,"Comedy,Sci-Fi",3913,2020,https://myanimelist.net/anime/6566/Its_a_Rumic_World__50th_Anniversary_Weekly%E2%98%85Shonen_Sunday
37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,6.89,"Comedy,Fantasy,Ecchi,Harem,Isekai",626991,372180,https://myanimelist.net/anime/37210/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu
2938,Idol Densetsu Eriko,6.89,"Idols (Female),Music",5055,1474,https://myanimelist.net/anime/2938/Idol_Densetsu_Eriko
2997,Hi no Tori: Houou-hen,6.89,"Drama,Fantasy,Historical",3273,1277,https://myanimelist.net/anime/2997/Hi_no_Tori__Houou-hen
3710,Hakaba Kitarou,6.89,"Horror,Supernatural",11014,3674,https://myanimelist.net/anime/3710/Hakaba_Kitarou
35228,Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman,6.89,"Comedy,Romance,Historical,Shoujo",11345,3932,https://myanimelist.net/anime/35228/Haikara-san_ga_Tooru_Movie_2__Hana_no_Tokyo_Dai_Roman
13411,Guilty Crown: Lost Christmas - An Episode of Port Town,6.89,"Action,Drama,Sci-Fi,Super Power",93424,49624,https://myanimelist.net/anime/13411/Guilty_Crown__Lost_Christmas_-_An_Episode_of_Port_Town
5155,Genji Monogatari Sennenki,6.89,"Drama,Romance,Historical",13609,3421,https://myanimelist.net/anime/5155/Genji_Monogatari_Sennenki
1022,Generator Gawl,6.89,"Action,Adventure,Comedy,Drama,Sci-Fi,Time Travel,Shounen",8999,3356,https://myanimelist.net/anime/1022/Generator_Gawl
25719,"Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa, Annai Shitemita.",6.89,"Comedy,Slice of Life,Seinen",9750,5337,https://myanimelist.net/anime/25719/Futsuu_no_Joshikousei_ga_Locodol_Yattemita__Nagarekawa_Annai_Shitemita
993,Dual! Parallel Runrun Monogatari Special,6.89,"Comedy,Drama,Romance,Sci-Fi,Harem,Isekai,Mecha",5155,2754,https://myanimelist.net/anime/993/Dual_Parallel_Runrun_Monogatari_Special
16385,Dog Days'',6.89,"Action,Adventure,Fantasy,Isekai",69603,31853,https://myanimelist.net/anime/16385/Dog_Days
5071,Croket!,6.89,"Action,Adventure,Comedy,Fantasy,Kids",1088,333,https://myanimelist.net/anime/5071/Croket
1049,Cello Hiki no Gauche (1982),6.89,"Drama,Fantasy,Music,Kids",13279,5031,https://myanimelist.net/anime/1049/Cello_Hiki_no_Gauche_1982
405,Blood: The Last Vampire,6.89,"Horror,Supernatural,Gore,Vampire",102663,56390,https://myanimelist.net/anime/405/Blood__The_Last_Vampire
3359,Amatsuki,6.89,"Action,Fantasy,Supernatural,Historical,Mythology,Time Travel,Shoujo",55789,25587,https://myanimelist.net/anime/3359/Amatsuki
40914,Aishite Aishite Aishite,6.89,"Avant Garde,Music",888,544,https://myanimelist.net/anime/40914/Aishite_Aishite_Aishite
244,Agatha Christie no Meitantei Poirot to Marple,6.89,"Mystery,Historical",7145,2117,https://myanimelist.net/anime/244/Agatha_Christie_no_Meitantei_Poirot_to_Marple
22419,Acchi wa Kocchi,6.89,Avant Garde,7813,1851,https://myanimelist.net/anime/22419/Acchi_wa_Kocchi
34777,"91 Days: Toki no Asase/Subete no Kinou/Ashita, Mata Ashita",6.89,"Action,Drama,Historical,Organized Crime",48509,25812,https://myanimelist.net/anime/34777/91_Days__Toki_no_Asase_Subete_no_Kinou_Ashita_Mata_Ashita
1421,Lupin III: Hemingway Paper no Nazo,6.9,"Action,Adventure,Comedy,Mystery,Adult Cast,Seinen",6148,2594,https://myanimelist.net/anime/1421/Lupin_III__Hemingway_Paper_no_Nazo
2157,Koutetsushin Jeeg,6.9,"Sci-Fi,Mecha",6140,2261,https://myanimelist.net/anime/2157/Koutetsushin_Jeeg
3447,Koukaku Kidoutai: Stand Alone Complex - Solid State Society - Uchikoma na Hibi,6.9,"Comedy,Sci-Fi,Mecha",12049,4547,https://myanimelist.net/anime/3447/Koukaku_Kidoutai__Stand_Alone_Complex_-_Solid_State_Society_-_Uchikoma_na_Hibi
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,6.9,"Action,Comedy,Sports,Combat Sports,Shounen",3016,997,https://myanimelist.net/anime/3281/Kinnikuman__Kinnikusei_Oui_Soudatsu-hen
9675,Kami nomi zo Shiru Sekai: Flag 0,6.9,"Comedy,Supernatural,Shounen",61005,30131,https://myanimelist.net/anime/9675/Kami_nomi_zo_Shiru_Sekai__Flag_0
38161,Kabukichou Sherlock,6.9,"Comedy,Drama,Mystery",77896,23122,https://myanimelist.net/anime/38161/Kabukichou_Sherlock
2891,Iblard Jikan,6.9,Fantasy,21018,7392,https://myanimelist.net/anime/2891/Iblard_Jikan
4876,Hashire Melos (Movie),6.9,"Action,Adventure,Adult Cast,Historical",5771,1409,https://myanimelist.net/anime/4876/Hashire_Melos_Movie
50066,Hajimari wa Kimi no Sora,6.9,"Idols (Female),Music",616,282,https://myanimelist.net/anime/50066/Hajimari_wa_Kimi_no_Sora
3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,6.9,"Drama,Performing Arts,Shoujo",2269,712,https://myanimelist.net/anime/3734/Glass_no_Kamen__Sen_no_Kamen_wo_Motsu_Shoujo
2651,Doraemon: Doraemon Comes Back (Movie),6.9,"Comedy,Fantasy,Kids",2259,1064,https://myanimelist.net/anime/2651/Doraemon__Doraemon_Comes_Back_Movie
1151,Dominion,6.9,"Comedy,Sci-Fi,Detective,Mecha",15647,6732,https://myanimelist.net/anime/1151/Dominion
40465,Chuubyou Gekihatsu Boy: Otoko ni Umareta Shukumei Dakara,6.9,"Comedy,Slice of Life,School",5887,2309,https://myanimelist.net/anime/40465/Chuubyou_Gekihatsu_Boy__Otoko_ni_Umareta_Shukumei_Dakara
37914,Chikyuugai Shounen Shoujo,6.9,"Sci-Fi,Space",27535,10437,https://myanimelist.net/anime/37914/Chikyuugai_Shounen_Shoujo
50669,Bye Bye Rainy,6.9,Music,529,340,https://myanimelist.net/anime/50669/Bye_Bye_Rainy
33475,Busou Shoujo Machiavellianism,6.9,"Action,Comedy,School,Shounen",339340,185249,https://myanimelist.net/anime/33475/Busou_Shoujo_Machiavellianism
751,Bomberman Jetters,6.9,"Action,Adventure,Comedy,Sci-Fi",4027,1344,https://myanimelist.net/anime/751/Bomberman_Jetters
3407,Blassreiter,6.9,"Action,Sci-Fi",79371,28784,https://myanimelist.net/anime/3407/Blassreiter
34227,Belle to Kaijuu Ouji,6.9,"Fantasy,Historical,Kids",580,254,https://myanimelist.net/anime/34227/Belle_to_Kaijuu_Ouji
1762,Arslan Senki,6.9,"Action,Adventure,Drama,Fantasy,Historical",20092,5859,https://myanimelist.net/anime/1762/Arslan_Senki
37206,Anima Yell!,6.9,"Comedy,Sports,CGDCT,School",39861,15328,https://myanimelist.net/anime/37206/Anima_Yell
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,6.9,"Comedy,Supernatural",21257,9687,https://myanimelist.net/anime/303/Aa_Megami-sama__Chichaitte_Koto_wa_Benri_da_ne
1897,Zettai Muteki Raijin-Oh,6.9,"Adventure,Sci-Fi,Mecha,School",1751,529,https://myanimelist.net/anime/1897/Zettai_Muteki_Raijin-Oh
2006,Yu☆Gi☆Oh! (Movie),6.9,"Adventure,Comedy,Fantasy,Strategy Game,Shounen",49099,27967,https://myanimelist.net/anime/2006/Yu%E2%98%86Gi%E2%98%86Oh_Movie
1111,Vandread: Gekitou-hen,6.9,"Action,Adventure,Comedy,Sci-Fi,Ecchi,Mecha,Space",7219,2731,https://myanimelist.net/anime/1111/Vandread__Gekitou-hen
3457,Vampire Knight,6.9,"Drama,Mystery,Romance,Supernatural,Love Polygon,Vampire,Shoujo",563394,333755,https://myanimelist.net/anime/3457/Vampire_Knight
689,Uta∽Kata: Shotou no Futanatsu,6.9,Drama,5680,3011,https://myanimelist.net/anime/689/Uta%E2%88%BDKata__Shotou_no_Futanatsu
1539,Touch: Cross Road - Kaze no Yukue,6.9,"Romance,Sports,Team Sports,Shounen",3063,1497,https://myanimelist.net/anime/1539/Touch__Cross_Road_-_Kaze_no_Yukue
1857,Taiyou no Mokushiroku: A Spirit of the Sun,6.9,"Drama,Sci-Fi",2903,819,https://myanimelist.net/anime/1857/Taiyou_no_Mokushiroku__A_Spirit_of_the_Sun
968,Kakutou Bijin Wulong: Rebirth,6.91,"Action,Comedy,Martial Arts,School,Shounen",3440,769,https://myanimelist.net/anime/968/Kakutou_Bijin_Wulong__Rebirth
31680,Super Lovers,6.9,"Boys Love,Comedy,Drama,Romance,Slice of Life",133155,71608,https://myanimelist.net/anime/31680/Super_Lovers
20945,Iron Kid,6.91,"Action,Adventure,Comedy,Sci-Fi",4342,2461,https://myanimelist.net/anime/20945/Iron_Kid
40610,Healin' Good♡Precure,6.91,"Action,Fantasy,Mahou Shoujo,Shoujo",9359,2740,https://myanimelist.net/anime/40610/Healin_Good%E2%99%A1Precure
28211,Harmony,6.91,"Sci-Fi,Psychological",55558,17829,https://myanimelist.net/anime/28211/Harmony
29101,Grisaia no Kajitsu Specials,6.91,Ecchi,74750,40504,https://myanimelist.net/anime/29101/Grisaia_no_Kajitsu_Specials
507,Gravitation: Lyrics of Love,6.91,"Boys Love,Comedy,Romance,Shoujo",31208,17740,https://myanimelist.net/anime/507/Gravitation__Lyrics_of_Love
2165,Gegege no Kitarou (2007),6.91,"Comedy,Fantasy,Horror",5032,1343,https://myanimelist.net/anime/2165/Gegege_no_Kitarou_2007
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,6.91,"Comedy,Ecchi,Mahou Shoujo",34141,15314,https://myanimelist.net/anime/31056/Fate_kaleid_liner_Prisma%E2%98%86Illya_2wei_Herz_Specials
34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,6.91,"Adventure,Comedy,Sci-Fi,Seinen",2570,1204,https://myanimelist.net/anime/34244/Crayon_Shin-chan_Movie_25__Shin-chan_Shuurai_Uchuujin_Shiriri
579,Battle Programmer Shirase,6.91,"Comedy,Sci-Fi,Ecchi",32880,15290,https://myanimelist.net/anime/579/Battle_Programmer_Shirase
1186,Battle Athletess Daiundoukai (TV),6.91,"Action,Adventure,Comedy,Drama,Sci-Fi,Sports,School,Shounen",8704,3162,https://myanimelist.net/anime/1186/Battle_Athletess_Daiundoukai_TV
5342,Asura Cryin',6.91,"Action,Supernatural,Mecha",96985,45883,https://myanimelist.net/anime/5342/Asura_Cryin
1028,Arete Hime,6.91,Fantasy,11728,4203,https://myanimelist.net/anime/1028/Arete_Hime
3631,Aoi Blink,6.91,"Adventure,Fantasy",1828,701,https://myanimelist.net/anime/3631/Aoi_Blink
1797,Animation Seisaku Shinkou Kuromi-chan,6.91,"Comedy,Drama,Otaku Culture,Parody",9259,4541,https://myanimelist.net/anime/1797/Animation_Seisaku_Shinkou_Kuromi-chan
3043,Andersen Douwa: Ningyohime,6.91,"Fantasy,Romance,Shoujo",5037,2310,https://myanimelist.net/anime/3043/Andersen_Douwa__Ningyohime
1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,6.92,"Action,Adventure,Comedy,Drama,Sci-Fi,Mecha,Music,Shounen",8660,4034,https://myanimelist.net/anime/1400/Macross_7_Movie__Ginga_ga_Ore_wo_Yondeiru
1434,Lupin III: Harimao no Zaihou wo Oe!!,6.92,"Action,Adventure,Comedy,Mystery,Adult Cast,Seinen",6459,2734,https://myanimelist.net/anime/1434/Lupin_III__Harimao_no_Zaihou_wo_Oe
34338,Lost Song,6.92,"Drama,Fantasy",42335,19656,https://myanimelist.net/anime/34338/Lost_Song
10893,Kyousou Giga,6.92,"Action,Fantasy,Supernatural",44053,18503,https://myanimelist.net/anime/10893/Kyousou_Giga
3653,Kurogane no Linebarrels,6.92,"Action,Sci-Fi,Mecha",41030,18269,https://myanimelist.net/anime/3653/Kurogane_no_Linebarrels
24909,Kaitou Joker,6.92,"Adventure,Comedy,Mystery,Kids",13034,4994,https://myanimelist.net/anime/24909/Kaitou_Joker
6610,Ibara no Ou,6.92,"Action,Mystery,Sci-Fi,Suspense,Survival",69349,33284,https://myanimelist.net/anime/6610/Ibara_no_Ou
24457,Houkago no Ouji-sama,6.92,"Comedy,School,Shounen",2859,744,https://myanimelist.net/anime/24457/Houkago_no_Ouji-sama
20673,Hinata no Aoshigure,6.92,"Adventure,Fantasy,Romance",22766,8423,https://myanimelist.net/anime/20673/Hinata_no_Aoshigure
37719,High School DxD Hero: Taiikukan-ura no Holy,6.92,"Action,Comedy,Romance,Ecchi,Harem,Mythology,School",81828,42955,https://myanimelist.net/anime/37719/High_School_DxD_Hero__Taiikukan-ura_no_Holy
7728,Hellsing: Psalm of the Darkness,6.92,"Action,Supernatural,Vampire,Seinen",30261,10550,https://myanimelist.net/anime/7728/Hellsing__Psalm_of_the_Darkness
2230,Hana no Ko Lunlun,6.92,"Adventure,Drama,Shoujo",4843,1457,https://myanimelist.net/anime/2230/Hana_no_Ko_Lunlun
42392,Grisaia: Phantom Trigger The Animation - Stargazer,6.92,"Action,School",22660,4349,https://myanimelist.net/anime/42392/Grisaia__Phantom_Trigger_The_Animation_-_Stargazer
35868,Grisaia: Phantom Trigger The Animation,6.92,"Action,School",70481,14962,https://myanimelist.net/anime/35868/Grisaia__Phantom_Trigger_The_Animation
456,Gokujou Seitokai,6.92,"Comedy,Slice of Life,School",18587,6473,https://myanimelist.net/anime/456/Gokujou_Seitokai
38062,Endro~!,6.92,"Fantasy,Slice of Life,CGDCT",69226,24293,https://myanimelist.net/anime/38062/Endro
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,6.92,"Adventure,Comedy,Fantasy,Kids,Shounen",4193,2322,https://myanimelist.net/anime/2662/Doraemon_Movie_02__Nobita_no_Uchuu_Kaitakushi
37997,Devils Line: Anytime Anywhere,6.92,"Action,Drama,Romance,Supernatural,Vampire,Seinen",19613,7765,https://myanimelist.net/anime/37997/Devils_Line__Anytime_Anywhere
34008,Days (TV) OVA,6.92,"Sports,School,Team Sports,Shounen",7947,1710,https://myanimelist.net/anime/34008/Days_TV_OVA
17677,Buki yo Saraba,6.92,"Action,Drama,Sci-Fi",11442,4188,https://myanimelist.net/anime/17677/Buki_yo_Saraba
33080,Brotherhood: Final Fantasy XV,6.92,Action,77116,41065,https://myanimelist.net/anime/33080/Brotherhood__Final_Fantasy_XV
36920,Black Shout,6.92,Music,2690,1393,https://myanimelist.net/anime/36920/Black_Shout
34901,Beyblade Burst God,6.92,"Action,Adventure,Sci-Fi,Sports,Kids",14123,8124,https://myanimelist.net/anime/34901/Beyblade_Burst_God
37879,Benghuai 3: Reburn,6.92,"Action,Mecha",3660,1419,https://myanimelist.net/anime/37879/Benghuai_3__Reburn
3266,Ai Yori Aoshi: Enishi - Miyuki,6.92,"Comedy,Drama,Romance",17241,9147,https://myanimelist.net/anime/3266/Ai_Yori_Aoshi__Enishi_-_Miyuki
6489,Zero no Tsukaima: Princesses no Rondo Picture Drama,6.92,"Action,Adventure,Comedy,Drama,Fantasy,Romance,Ecchi,Harem,Isekai,School",46699,20872,https://myanimelist.net/anime/6489/Zero_no_Tsukaima__Princesses_no_Rondo_Picture_Drama
9331,Yumekui Merry,6.92,"Action,Supernatural",131314,60895,https://myanimelist.net/anime/9331/Yumekui_Merry
24591,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!,6.92,"Comedy,Supernatural,Kids",5422,3220,https://myanimelist.net/anime/24591/Youkai_Watch_Movie_1__Tanjou_no_Himitsu_da_Nyan
41916,You Yao,6.92,Comedy,2433,393,https://myanimelist.net/anime/41916/You_Yao
1843,Yomigaeru Sora: Rescue Wings - Saigo no Shigoto,6.92,"Drama,Adult Cast,Military,Workplace,Seinen",3050,1547,https://myanimelist.net/anime/1843/Yomigaeru_Sora__Rescue_Wings_-_Saigo_no_Shigoto
36148,Wangu Xian Qiong,6.92,"Adventure,Comedy,Fantasy",4818,1340,https://myanimelist.net/anime/36148/Wangu_Xian_Qiong
31909,Wakaba*Girl: Onsen Tsukaritai,6.92,"Comedy,Slice of Life,CGDCT",8553,4768,https://myanimelist.net/anime/31909/WakabaGirl__Onsen_Tsukaritai
2746,Vexille: 2077 Nihon Sakoku,6.92,"Action,Sci-Fi,Military",18334,10738,https://myanimelist.net/anime/2746/Vexille__2077_Nihon_Sakoku
33037,Tsukiuta. The Animation,6.92,"Idols (Male),Music",25870,7978,https://myanimelist.net/anime/33037/Tsukiuta_The_Animation
5955,Toaru Majutsu no Index-tan,6.92,"Comedy,Parody",51233,25140,https://myanimelist.net/anime/5955/Toaru_Majutsu_no_Index-tan
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,6.92,"Slice of Life,Parody,School",3923,1296,https://myanimelist.net/anime/28835/Tesagure_Bukatsumono_Spin-off_Purupurun_Sharumu_to_Asobou
6749,Tennis no Ouji-sama: The Band of Princes Film Kick the Future,6.92,Music,5118,2232,https://myanimelist.net/anime/6749/Tennis_no_Ouji-sama__The_Band_of_Princes_Film_Kick_the_Future
7768,Tantei Opera Milky Holmes,6.92,"Comedy,Mystery,Super Power",42629,16237,https://myanimelist.net/anime/7768/Tantei_Opera_Milky_Holmes
2586,Soukou Kihei Votoms: Kakuyaku taru Itan,6.92,"Drama,Sci-Fi,Mecha,Military",3317,1390,https://myanimelist.net/anime/2586/Soukou_Kihei_Votoms__Kakuyaku_taru_Itan
36688,Shinmai Maou no Testament Departures,6.92,"Action,Fantasy,Romance,Ecchi,Harem,Mythology",82514,37415,https://myanimelist.net/anime/36688/Shinmai_Maou_no_Testament_Departures
1104,Shinkon Gattai Godannar!! 2nd Season,6.92,"Comedy,Romance,Sci-Fi,Ecchi,Mecha",7771,3135,https://myanimelist.net/anime/1104/Shinkon_Gattai_Godannar_2nd_Season
33994,Servamp Specials,6.92,"Comedy,Josei",17535,3663,https://myanimelist.net/anime/33994/Servamp_Specials
41099,Re-raise,6.92,"Idols (Male),Music",1496,663,https://myanimelist.net/anime/41099/Re-raise
39591,Persona 5 the Animation Specials,6.92,"Comedy,Slice of Life",12408,4459,https://myanimelist.net/anime/39591/Persona_5_the_Animation_Specials
33372,Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,6.92,"Action,Comedy,Fantasy,Isekai",55853,24852,https://myanimelist.net/anime/33372/Overlord__Ple_Ple_Pleiades_-_Nazarick_Saidai_no_Kiki
1152,New Dominion Tank Police,6.92,"Comedy,Sci-Fi,Detective,Mecha,Shounen",9983,4381,https://myanimelist.net/anime/1152/New_Dominion_Tank_Police
4086,Muka Muka Paradise,6.92,"Adventure,Comedy",2468,1174,https://myanimelist.net/anime/4086/Muka_Muka_Paradise
632,Mahoromatic End Year Special,6.92,"Comedy,Romance,Sci-Fi,Ecchi,Military",6391,2737,https://myanimelist.net/anime/632/Mahoromatic_End_Year_Special
